Make,Model,Year,Engine Fuel Type,Transmission Type,MSRP
Oldsmobile,Silhouette,2002,regular unleaded,AUTOMATIC,33400
Oldsmobile,Silhouette,2003,regular unleaded,AUTOMATIC,33740
Oldsmobile,Silhouette,2003,regular unleaded,AUTOMATIC,28040
Oldsmobile,Silhouette,2003,regular unleaded,AUTOMATIC,36340
Oldsmobile,Silhouette,2003,regular unleaded,AUTOMATIC,31690
Oldsmobile,Silhouette,2003,regular unleaded,AUTOMATIC,34290
Oldsmobile,Silhouette,2004,regular unleaded,AUTOMATIC,36795
Oldsmobile,Silhouette,2004,regular unleaded,AUTOMATIC,34740
Oldsmobile,Silhouette,2004,regular unleaded,AUTOMATIC,32125
Oldsmobile,Silhouette,2004,regular unleaded,AUTOMATIC,34185
Oldsmobile,Silhouette,2004,regular unleaded,AUTOMATIC,28465
Rolls-Royce,Silver Seraph,2001,premium unleaded (required),AUTOMATIC,219900
Rolls-Royce,Silver Seraph,2002,premium unleaded (required),AUTOMATIC,229990
Chevrolet,Silverado 1500 Classic,2007,regular unleaded,AUTOMATIC,26685
Chevrolet,Silverado 1500 Classic,2007,regular unleaded,AUTOMATIC,23350
Chevrolet,Silverado 1500 Classic,2007,regular unleaded,AUTOMATIC,26930
Chevrolet,Silverado 1500 Classic,2007,flex-fuel (unleaded/E85),AUTOMATIC,27135
Chevrolet,Silverado 1500 Classic,2007,regular unleaded,AUTOMATIC,25845
Chevrolet,Silverado 1500 Classic,2007,regular unleaded,AUTOMATIC,31375
Chevrolet,Silverado 1500 Classic,2007,regular unleaded,MANUAL,24020
Chevrolet,Silverado 1500 Classic,2007,flex-fuel (unleaded/E85),AUTOMATIC,28515
Chevrolet,Silverado 1500 Classic,2007,flex-fuel (unleaded/E85),AUTOMATIC,31810
Chevrolet,Silverado 1500 Classic,2007,flex-fuel (unleaded/E85),AUTOMATIC,29580
Chevrolet,Silverado 1500 Classic,2007,flex-fuel (unleaded/E85),AUTOMATIC,31465
Chevrolet,Silverado 1500 Classic,2007,regular unleaded,MANUAL,20515
Chevrolet,Silverado 1500 Classic,2007,regular unleaded,MANUAL,19865
Chevrolet,Silverado 1500 Classic,2007,regular unleaded,AUTOMATIC,29380
Chevrolet,Silverado 1500 Classic,2007,regular unleaded,AUTOMATIC,26975
Chevrolet,Silverado 1500 Classic,2007,regular unleaded,AUTOMATIC,23940
Chevrolet,Silverado 1500 Classic,2007,regular unleaded,AUTOMATIC,25960
Chevrolet,Silverado 1500 Classic,2007,flex-fuel (unleaded/E85),AUTOMATIC,30755
Chevrolet,Silverado 1500 Classic,2007,regular unleaded,AUTOMATIC,26460
Chevrolet,Silverado 1500 Classic,2007,regular unleaded,MANUAL,20075
Chevrolet,Silverado 1500 Classic,2007,flex-fuel (unleaded/E85),AUTOMATIC,32330
Chevrolet,Silverado 1500 Classic,2007,regular unleaded,AUTOMATIC,24965
Chevrolet,Silverado 1500 Classic,2007,flex-fuel (unleaded/E85),AUTOMATIC,27060
Chevrolet,Silverado 1500 Classic,2007,flex-fuel (unleaded/E85),AUTOMATIC,24515
Chevrolet,Silverado 1500 Classic,2007,regular unleaded,MANUAL,23575
Chevrolet,Silverado 1500 Classic,2007,regular unleaded,AUTOMATIC,33425
Chevrolet,Silverado 1500 Classic,2007,flex-fuel (unleaded/E85),AUTOMATIC,33395
Chevrolet,Silverado 1500 Classic,2007,regular unleaded,MANUAL,15840
Chevrolet,Silverado 1500 Classic,2007,regular unleaded,AUTOMATIC,33135
Chevrolet,Silverado 1500 Classic,2007,regular unleaded,AUTOMATIC,28410
Chevrolet,Silverado 1500 Classic,2007,flex-fuel (unleaded/E85),AUTOMATIC,28705
Chevrolet,Silverado 1500 Classic,2007,regular unleaded,AUTOMATIC,23640
Chevrolet,Silverado 1500 Classic,2007,regular unleaded,MANUAL,16115
Chevrolet,Silverado 1500 Classic,2007,flex-fuel (unleaded/E85),AUTOMATIC,28460
Chevrolet,Silverado 1500 Classic,2007,flex-fuel (unleaded/E85),AUTOMATIC,30570
Chevrolet,Silverado 1500 Classic,2007,flex-fuel (unleaded/E85),AUTOMATIC,25915
Chevrolet,Silverado 1500 Classic,2007,flex-fuel (unleaded/E85),AUTOMATIC,28995
Chevrolet,Silverado 1500 Classic,2007,regular unleaded,AUTOMATIC,30315
Chevrolet,Silverado 1500 Classic,2007,flex-fuel (unleaded/E85),AUTOMATIC,30465
Chevrolet,Silverado 1500 Classic,2007,regular unleaded,AUTOMATIC,33280
Chevrolet,Silverado 1500 Classic,2007,regular unleaded,AUTOMATIC,21465
Chevrolet,Silverado 1500 Classic,2007,regular unleaded,AUTOMATIC,31665
Chevrolet,Silverado 1500 Classic,2007,regular unleaded,AUTOMATIC,29980
Chevrolet,Silverado 1500 Classic,2007,regular unleaded,MANUAL,19620
Chevrolet,Silverado 1500 Classic,2007,flex-fuel (unleaded/E85),AUTOMATIC,33575
Chevrolet,Silverado 1500 Classic,2007,regular unleaded,AUTOMATIC,27250
Chevrolet,Silverado 1500 Classic,2007,regular unleaded,AUTOMATIC,28485
Chevrolet,Silverado 1500 Classic,2007,flex-fuel (unleaded/E85),AUTOMATIC,35160
Chevrolet,Silverado 1500 Classic,2007,regular unleaded,AUTOMATIC,28555
Chevrolet,Silverado 1500 Hybrid,2011,regular unleaded,AUTOMATIC,48205
Chevrolet,Silverado 1500 Hybrid,2011,regular unleaded,AUTOMATIC,45055
Chevrolet,Silverado 1500 Hybrid,2011,regular unleaded,AUTOMATIC,38725
Chevrolet,Silverado 1500 Hybrid,2011,regular unleaded,AUTOMATIC,41875
Chevrolet,Silverado 1500 Hybrid,2012,regular unleaded,AUTOMATIC,42840
Chevrolet,Silverado 1500 Hybrid,2012,regular unleaded,AUTOMATIC,49620
Chevrolet,Silverado 1500 Hybrid,2012,regular unleaded,AUTOMATIC,39640
Chevrolet,Silverado 1500 Hybrid,2012,regular unleaded,AUTOMATIC,46420
Chevrolet,Silverado 1500 Hybrid,2013,regular unleaded,AUTOMATIC,51490
Chevrolet,Silverado 1500 Hybrid,2013,regular unleaded,AUTOMATIC,47915
Chevrolet,Silverado 1500 Hybrid,2013,regular unleaded,AUTOMATIC,41135
Chevrolet,Silverado 1500 Hybrid,2013,regular unleaded,AUTOMATIC,44710
Chevrolet,Silverado 1500,2015,regular unleaded,AUTOMATIC,46110
Chevrolet,Silverado 1500,2015,flex-fuel (unleaded/E85),AUTOMATIC,35920
Chevrolet,Silverado 1500,2015,flex-fuel (unleaded/E85),AUTOMATIC,28545
Chevrolet,Silverado 1500,2015,regular unleaded,AUTOMATIC,43450
Chevrolet,Silverado 1500,2015,flex-fuel (unleaded/E85),AUTOMATIC,37680
Chevrolet,Silverado 1500,2015,flex-fuel (unleaded/E85),AUTOMATIC,35435
Chevrolet,Silverado 1500,2015,flex-fuel (unleaded/E85),AUTOMATIC,33340
Chevrolet,Silverado 1500,2015,flex-fuel (unleaded/E85),AUTOMATIC,42010
Chevrolet,Silverado 1500,2015,flex-fuel (unleaded/E85),AUTOMATIC,42310
Chevrolet,Silverado 1500,2015,regular unleaded,AUTOMATIC,47875
Chevrolet,Silverado 1500,2015,regular unleaded,AUTOMATIC,42270
Chevrolet,Silverado 1500,2015,regular unleaded,AUTOMATIC,51150
Chevrolet,Silverado 1500,2015,flex-fuel (unleaded/E85),AUTOMATIC,34110
Chevrolet,Silverado 1500,2015,flex-fuel (unleaded/E85),AUTOMATIC,35135
Chevrolet,Silverado 1500,2015,flex-fuel (unleaded/E85),AUTOMATIC,30345
Chevrolet,Silverado 1500,2015,flex-fuel (unleaded/E85),AUTOMATIC,32095
Chevrolet,Silverado 1500,2015,flex-fuel (unleaded/E85),AUTOMATIC,30130
Chevrolet,Silverado 1500,2015,regular unleaded,AUTOMATIC,41970
Chevrolet,Silverado 1500,2015,flex-fuel (unleaded/E85),AUTOMATIC,34530
Chevrolet,Silverado 1500,2015,regular unleaded,AUTOMATIC,45420
Chevrolet,Silverado 1500,2015,regular unleaded,AUTOMATIC,42760
Chevrolet,Silverado 1500,2015,flex-fuel (unleaded/E85),AUTOMATIC,40620
Chevrolet,Silverado 1500,2015,flex-fuel (unleaded/E85),AUTOMATIC,36090
Chevrolet,Silverado 1500,2015,flex-fuel (unleaded/E85),AUTOMATIC,26495
Chevrolet,Silverado 1500,2015,flex-fuel (unleaded/E85),AUTOMATIC,40320
Chevrolet,Silverado 1500,2015,flex-fuel (unleaded/E85),AUTOMATIC,31625
Chevrolet,Silverado 1500,2015,flex-fuel (unleaded/E85),AUTOMATIC,30045
Chevrolet,Silverado 1500,2015,flex-fuel (unleaded/E85),AUTOMATIC,37730
Chevrolet,Silverado 1500,2015,flex-fuel (unleaded/E85),AUTOMATIC,34230
Chevrolet,Silverado 1500,2015,regular unleaded,AUTOMATIC,45810
Chevrolet,Silverado 1500,2015,flex-fuel (unleaded/E85),AUTOMATIC,38635
Chevrolet,Silverado 1500,2015,regular unleaded,AUTOMATIC,50850
Chevrolet,Silverado 1500,2015,flex-fuel (unleaded/E85),AUTOMATIC,39420
Chevrolet,Silverado 1500,2015,flex-fuel (unleaded/E85),AUTOMATIC,37380
Chevrolet,Silverado 1500,2015,regular unleaded,AUTOMATIC,40100
Chevrolet,Silverado 1500,2015,regular unleaded,AUTOMATIC,42560
Chevrolet,Silverado 1500,2015,regular unleaded,AUTOMATIC,42860
Chevrolet,Silverado 1500,2015,regular unleaded,AUTOMATIC,45120
Chevrolet,Silverado 1500,2015,regular unleaded,AUTOMATIC,47575
Chevrolet,Silverado 1500,2015,flex-fuel (unleaded/E85),AUTOMATIC,31940
Chevrolet,Silverado 1500,2015,flex-fuel (unleaded/E85),AUTOMATIC,38335
Chevrolet,Silverado 1500,2015,flex-fuel (unleaded/E85),AUTOMATIC,35870
Chevrolet,Silverado 1500,2015,flex-fuel (unleaded/E85),AUTOMATIC,28155
Chevrolet,Silverado 1500,2015,flex-fuel (unleaded/E85),AUTOMATIC,36825
Chevrolet,Silverado 1500,2015,flex-fuel (unleaded/E85),AUTOMATIC,26105
Chevrolet,Silverado 1500,2015,flex-fuel (unleaded/E85),AUTOMATIC,37125
Chevrolet,Silverado 1500,2015,flex-fuel (unleaded/E85),AUTOMATIC,33215
Chevrolet,Silverado 1500,2015,regular unleaded,AUTOMATIC,39510
Chevrolet,Silverado 1500,2015,flex-fuel (unleaded/E85),AUTOMATIC,36390
Chevrolet,Silverado 1500,2015,flex-fuel (unleaded/E85),AUTOMATIC,36745
Chevrolet,Silverado 1500,2015,flex-fuel (unleaded/E85),AUTOMATIC,34280
Chevrolet,Silverado 1500,2015,flex-fuel (unleaded/E85),AUTOMATIC,32395
Chevrolet,Silverado 1500,2015,flex-fuel (unleaded/E85),AUTOMATIC,31750
Chevrolet,Silverado 1500,2015,flex-fuel (unleaded/E85),AUTOMATIC,37045
Chevrolet,Silverado 1500,2015,flex-fuel (unleaded/E85),AUTOMATIC,39540
Chevrolet,Silverado 1500,2015,flex-fuel (unleaded/E85),AUTOMATIC,39240
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),AUTOMATIC,35825
Chevrolet,Silverado 1500,2016,regular unleaded,AUTOMATIC,39685
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),AUTOMATIC,31035
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),AUTOMATIC,32870
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),AUTOMATIC,43775
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),AUTOMATIC,35545
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),AUTOMATIC,36935
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),AUTOMATIC,38590
Chevrolet,Silverado 1500,2016,regular unleaded,AUTOMATIC,41250
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),AUTOMATIC,31120
Chevrolet,Silverado 1500,2016,regular unleaded,AUTOMATIC,47135
Chevrolet,Silverado 1500,2016,regular unleaded,AUTOMATIC,48500
Chevrolet,Silverado 1500,2016,regular unleaded,AUTOMATIC,44475
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),AUTOMATIC,33170
Chevrolet,Silverado 1500,2016,regular unleaded,AUTOMATIC,46835
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),AUTOMATIC,33060
Chevrolet,Silverado 1500,2016,regular unleaded,AUTOMATIC,53315
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),AUTOMATIC,38290
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),AUTOMATIC,31335
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),AUTOMATIC,33295
Chevrolet,Silverado 1500,2016,regular unleaded,AUTOMATIC,38740
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),AUTOMATIC,41185
Chevrolet,Silverado 1500,2016,regular unleaded,AUTOMATIC,43710
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),AUTOMATIC,27485
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),AUTOMATIC,36980
Chevrolet,Silverado 1500,2016,regular unleaded,AUTOMATIC,44010
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),AUTOMATIC,33360
Chevrolet,Silverado 1500,2016,regular unleaded,AUTOMATIC,45640
Chevrolet,Silverado 1500,2016,regular unleaded,AUTOMATIC,45170
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),AUTOMATIC,35100
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),AUTOMATIC,39275
Chevrolet,Silverado 1500,2016,regular unleaded,AUTOMATIC,49740
Chevrolet,Silverado 1500,2016,regular unleaded,AUTOMATIC,50040
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),AUTOMATIC,29510
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),AUTOMATIC,36850
Chevrolet,Silverado 1500,2016,regular unleaded,AUTOMATIC,48200
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),AUTOMATIC,38890
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),AUTOMATIC,38695
Chevrolet,Silverado 1500,2016,regular unleaded,AUTOMATIC,40090
Chevrolet,Silverado 1500,2016,regular unleaded,AUTOMATIC,41890
Chevrolet,Silverado 1500,2016,regular unleaded,AUTOMATIC,43260
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),AUTOMATIC,41865
Chevrolet,Silverado 1500,2016,regular unleaded,AUTOMATIC,53015
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),AUTOMATIC,36680
Chevrolet,Silverado 1500,2016,regular unleaded,AUTOMATIC,36940
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),AUTOMATIC,32955
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),AUTOMATIC,29120
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),AUTOMATIC,37345
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),AUTOMATIC,27095
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),AUTOMATIC,40495
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),AUTOMATIC,36035
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),AUTOMATIC,37835
Chevrolet,Silverado 1500,2017,regular unleaded,AUTOMATIC,39230
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),AUTOMATIC,38980
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),AUTOMATIC,36515
Chevrolet,Silverado 1500,2017,regular unleaded,AUTOMATIC,43950
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),AUTOMATIC,31525
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),AUTOMATIC,33850
Chevrolet,Silverado 1500,2017,regular unleaded,AUTOMATIC,44350
Chevrolet,Silverado 1500,2017,regular unleaded,AUTOMATIC,47175
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),AUTOMATIC,44465
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),AUTOMATIC,42075
Chevrolet,Silverado 1500,2017,regular unleaded,AUTOMATIC,47475
Chevrolet,Silverado 1500,2017,regular unleaded,AUTOMATIC,46180
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),AUTOMATIC,33550
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),AUTOMATIC,39965
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),AUTOMATIC,35590
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),AUTOMATIC,27975
Chevrolet,Silverado 1500,2017,regular unleaded,AUTOMATIC,41590
Chevrolet,Silverado 1500,2017,regular unleaded,AUTOMATIC,44050
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),AUTOMATIC,37370
Chevrolet,Silverado 1500,2017,regular unleaded,AUTOMATIC,54925
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),AUTOMATIC,27585
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),AUTOMATIC,33860
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),AUTOMATIC,33445
Chevrolet,Silverado 1500,2017,regular unleaded,AUTOMATIC,48740
Chevrolet,Silverado 1500,2017,regular unleaded,AUTOMATIC,45860
Chevrolet,Silverado 1500,2017,regular unleaded,AUTOMATIC,40375
Chevrolet,Silverado 1500,2017,regular unleaded,AUTOMATIC,54625
Chevrolet,Silverado 1500,2017,regular unleaded,AUTOMATIC,42380
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),AUTOMATIC,29610
Chevrolet,Silverado 1500,2017,regular unleaded,AUTOMATIC,51350
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),AUTOMATIC,30000
Chevrolet,Silverado 1500,2017,regular unleaded,AUTOMATIC,37430
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),AUTOMATIC,40985
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),AUTOMATIC,39185
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),AUTOMATIC,37670
Chevrolet,Silverado 1500,2017,regular unleaded,AUTOMATIC,44815
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),AUTOMATIC,31825
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),AUTOMATIC,37425
Chevrolet,Silverado 1500,2017,regular unleaded,AUTOMATIC,51650
Chevrolet,Silverado 1500,2017,regular unleaded,AUTOMATIC,49040
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),AUTOMATIC,37340
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),AUTOMATIC,39280
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),AUTOMATIC,33985
Chevrolet,Silverado 1500,2017,regular unleaded,AUTOMATIC,40580
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),AUTOMATIC,31610
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),AUTOMATIC,39580
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),AUTOMATIC,42555
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),AUTOMATIC,33360
Cadillac,Sixty Special,1993,regular unleaded,AUTOMATIC,2000
Buick,Skylark,1996,regular unleaded,AUTOMATIC,2000
Buick,Skylark,1996,regular unleaded,AUTOMATIC,2000
Buick,Skylark,1996,regular unleaded,AUTOMATIC,2000
Buick,Skylark,1997,regular unleaded,AUTOMATIC,2000
Buick,Skylark,1997,regular unleaded,AUTOMATIC,2000
Buick,Skylark,1997,regular unleaded,AUTOMATIC,2000
Buick,Skylark,1997,regular unleaded,AUTOMATIC,2000
Buick,Skylark,1998,regular unleaded,AUTOMATIC,2000
Mercedes-Benz,SL-Class,2015,premium unleaded (required),AUTOMATIC,84000
Mercedes-Benz,SL-Class,2015,premium unleaded (required),AUTOMATIC,106700
Mercedes-Benz,SL-Class,2015,premium unleaded (required),AUTOMATIC,214500
Mercedes-Benz,SL-Class,2015,premium unleaded (required),AUTOMATIC,147300
Mercedes-Benz,SL-Class,2016,premium unleaded (required),AUTOMATIC,108050
Mercedes-Benz,SL-Class,2016,premium unleaded (required),AUTOMATIC,85050
Mercedes-Benz,SL-Class,2016,premium unleaded (required),AUTOMATIC,217550
Mercedes-Benz,SL-Class,2016,premium unleaded (required),AUTOMATIC,149700
Mercedes-Benz,SL-Class,2017,premium unleaded (required),AUTOMATIC,110800
Mercedes-Benz,SL-Class,2017,premium unleaded (required),AUTOMATIC,151350
Mercedes-Benz,SL-Class,2017,premium unleaded (required),AUTOMATIC,219850
Mercedes-Benz,SL-Class,2017,premium unleaded (required),AUTOMATIC,86950
Mercedes-Benz,SLC-Class,2017,premium unleaded (required),AUTOMATIC,60300
Mercedes-Benz,SLC-Class,2017,premium unleaded (required),AUTOMATIC,47950
Mercedes-Benz,SLK-Class,2014,premium unleaded (required),AUTOMATIC,56225
Mercedes-Benz,SLK-Class,2014,premium unleaded (required),AUTOMATIC,68925
Mercedes-Benz,SLK-Class,2014,premium unleaded (required),MANUAL,43525
Mercedes-Benz,SLK-Class,2015,premium unleaded (required),MANUAL,43950
Mercedes-Benz,SLK-Class,2015,premium unleaded (required),AUTOMATIC,57650
Mercedes-Benz,SLK-Class,2015,premium unleaded (required),AUTOMATIC,70850
Mercedes-Benz,SLK-Class,2016,premium unleaded (required),AUTOMATIC,59200
Mercedes-Benz,SLK-Class,2016,premium unleaded (required),AUTOMATIC,47000
Mercedes-Benz,SLK-Class,2016,premium unleaded (required),AUTOMATIC,72600
Mercedes-Benz,SLR McLaren,2007,premium unleaded (required),AUTOMATIC,480000
Mercedes-Benz,SLR McLaren,2008,premium unleaded (required),AUTOMATIC,495000
Mercedes-Benz,SLR McLaren,2009,premium unleaded (required),AUTOMATIC,495000
Mercedes-Benz,SLS AMG GT Final Edition,2015,premium unleaded (required),AUTOMATED_MANUAL,221580
Mercedes-Benz,SLS AMG GT Final Edition,2015,premium unleaded (required),AUTOMATED_MANUAL,228080
Mercedes-Benz,SLS AMG GT,2013,premium unleaded (required),AUTOMATED_MANUAL,199500
Mercedes-Benz,SLS AMG GT,2013,premium unleaded (required),AUTOMATED_MANUAL,206000
Mercedes-Benz,SLS AMG GT,2014,premium unleaded (required),AUTOMATED_MANUAL,275000
Mercedes-Benz,SLS AMG GT,2014,premium unleaded (required),AUTOMATED_MANUAL,201500
Mercedes-Benz,SLS AMG GT,2014,premium unleaded (required),AUTOMATED_MANUAL,208000
Mercedes-Benz,SLS AMG,2011,premium unleaded (required),AUTOMATED_MANUAL,183000
Mercedes-Benz,SLS AMG,2012,premium unleaded (required),AUTOMATED_MANUAL,189600
Mercedes-Benz,SLS AMG,2012,premium unleaded (required),AUTOMATED_MANUAL,196100
Acura,SLX,1997,regular unleaded,AUTOMATIC,2397
Acura,SLX,1997,regular unleaded,AUTOMATIC,2488
Acura,SLX,1998,regular unleaded,AUTOMATIC,2816
Acura,SLX,1999,regular unleaded,AUTOMATIC,2934
Pontiac,Solstice,2007,regular unleaded,MANUAL,21515
Pontiac,Solstice,2007,premium unleaded (required),MANUAL,26515
Pontiac,Solstice,2008,regular unleaded,MANUAL,22455
Pontiac,Solstice,2008,premium unleaded (required),MANUAL,28135
Pontiac,Solstice,2008,premium unleaded (required),MANUAL,31750
Pontiac,Solstice,2008,regular unleaded,MANUAL,28400
Pontiac,Solstice,2009,premium unleaded (recommended),MANUAL,24275
Pontiac,Solstice,2009,premium unleaded (recommended),MANUAL,30375
Pontiac,Solstice,2009,premium unleaded (recommended),MANUAL,29410
Pontiac,Solstice,2009,premium unleaded (recommended),MANUAL,26225
Pontiac,Solstice,2009,premium unleaded (recommended),MANUAL,29485
Hyundai,Sonata Hybrid,2015,regular unleaded,AUTOMATIC,26000
Hyundai,Sonata Hybrid,2015,regular unleaded,AUTOMATIC,29500
Hyundai,Sonata Hybrid,2016,regular unleaded,AUTOMATIC,26000
Hyundai,Sonata Hybrid,2016,regular unleaded,AUTOMATIC,30100
Hyundai,Sonata Hybrid,2016,regular unleaded,AUTOMATIC,30100
Hyundai,Sonata Hybrid,2017,regular unleaded,AUTOMATIC,26000
Hyundai,Sonata Hybrid,2017,regular unleaded,AUTOMATIC,30100
Hyundai,Sonata Hybrid,2017,regular unleaded,AUTOMATIC,30100
Hyundai,Sonata,2015,regular unleaded,AUTOMATIC,23175
Hyundai,Sonata,2015,regular unleaded,AUTOMATIC,26525
Hyundai,Sonata,2015,regular unleaded,AUTOMATIC,28575
Hyundai,Sonata,2015,regular unleaded,AUTOMATIC,23175
Hyundai,Sonata,2015,regular unleaded,AUTOMATIC,26525
Hyundai,Sonata,2015,regular unleaded,AUTOMATIC,26525
Hyundai,Sonata,2015,regular unleaded,AUTOMATIC,33525
Hyundai,Sonata,2015,regular unleaded,AUTOMATIC,21150
Hyundai,Sonata,2015,regular unleaded,AUTOMATIC,33525
Hyundai,Sonata,2015,regular unleaded,AUTOMATIC,28575
Hyundai,Sonata,2015,regular unleaded,AUTOMATIC,21150
Hyundai,Sonata,2015,regular unleaded,AUTOMATIC,26525
Hyundai,Sonata,2015,regular unleaded,AUTOMATED_MANUAL,23275
Hyundai,Sonata,2016,regular unleaded,AUTOMATIC,28925
Hyundai,Sonata,2016,regular unleaded,AUTOMATIC,27350
Hyundai,Sonata,2016,regular unleaded,AUTOMATIC,27350
Hyundai,Sonata,2016,regular unleaded,AUTOMATIC,21750
Hyundai,Sonata,2016,regular unleaded,AUTOMATIC,23400
Hyundai,Sonata,2016,regular unleaded,AUTOMATIC,34075
Hyundai,Sonata,2016,regular unleaded,AUTOMATIC,28925
Hyundai,Sonata,2016,regular unleaded,AUTOMATED_MANUAL,23725
Hyundai,Sonata,2016,regular unleaded,AUTOMATIC,23400
Hyundai,Sonata,2016,regular unleaded,AUTOMATIC,21750
Hyundai,Sonata,2016,regular unleaded,AUTOMATED_MANUAL,23725
Hyundai,Sonata,2017,regular unleaded,AUTOMATIC,21600
Hyundai,Sonata,2017,regular unleaded,AUTOMATIC,27150
Hyundai,Sonata,2017,regular unleaded,AUTOMATIC,23400
Hyundai,Sonata,2017,regular unleaded,AUTOMATIC,26600
Hyundai,Sonata,2017,regular unleaded,AUTOMATIC,23400
Hyundai,Sonata,2017,regular unleaded,AUTOMATED_MANUAL,23125
Hyundai,Sonata,2017,regular unleaded,AUTOMATIC,21600
Hyundai,Sonata,2017,regular unleaded,AUTOMATIC,21950
Hyundai,Sonata,2017,regular unleaded,AUTOMATIC,34350
Hyundai,Sonata,2017,regular unleaded,AUTOMATIC,26600
Hyundai,Sonata,2017,regular unleaded,AUTOMATIC,21950
Hyundai,Sonata,2017,regular unleaded,AUTOMATIC,27150
Chevrolet,Sonic,2015,regular unleaded,AUTOMATIC,15495
Chevrolet,Sonic,2015,regular unleaded,AUTOMATIC,21945
Chevrolet,Sonic,2015,regular unleaded,AUTOMATIC,16095
Chevrolet,Sonic,2015,regular unleaded,MANUAL,18835
Chevrolet,Sonic,2015,regular unleaded,AUTOMATIC,21345
Chevrolet,Sonic,2015,regular unleaded,MANUAL,14845
Chevrolet,Sonic,2015,regular unleaded,MANUAL,18235
Chevrolet,Sonic,2015,regular unleaded,AUTOMATIC,17845
Chevrolet,Sonic,2015,regular unleaded,AUTOMATIC,17245
Chevrolet,Sonic,2015,regular unleaded,AUTOMATIC,19680
Chevrolet,Sonic,2015,regular unleaded,MANUAL,20545
Chevrolet,Sonic,2015,regular unleaded,MANUAL,14245
Chevrolet,Sonic,2015,regular unleaded,AUTOMATIC,20245
Chevrolet,Sonic,2015,regular unleaded,MANUAL,19945
